content,rate,rate_label,time,user_name,subject_id,anime_title,anime_rank,anime_score
"等我看完白色恶魔就看（
看一半搁置了（",0,未评分,2026-4-8 13:41,陈蔚蓝cwleste,1015,机动战士高达0080 口袋里的战争,30,8.6
高达系列中个人最喜爱的作品，对战争与日常的冲突的刻画极为深刻。0080的故事在uc纪元里完全是微不足道的小事，却带来了一回伟大的演出，值得反复评鉴。,10,超神作,2026-4-5 20:58,Daiba_Nana,1015,机动战士高达0080 口袋里的战争,30,8.6
比起08ms的偶像剧戏份真是高下立判了，角色之间的对立设计给予剧本更上一层楼的纠缠感，ep6神回无疑了,8,力荐,2026-4-4 00:15,zhou,1015,机动战士高达0080 口袋里的战争,30,8.6
高达里最突出反战主题的一部作品，没有一年战争的英雄人物和地宇主战场，只是讲述了吉翁对side6一次对于一年战争全局几乎完全没有意义的潜入行动，中盘对主角巴尼和阿尔的友情描写很真挚动人，独眼巨人小队的机战打戏相对来说就一般般，最引人深思的就是结局虽然经历过真实战争的阿尔明白了战争的残酷和和平的可贵，但同学却用会有更大更夸张的战争来安慰阿尔，而且过几年也确实有迪拉兹之乱格利普斯战争这些残酷的战乱继续发生，我想编剧也觉得即使战争是没有任何意义的悲剧，但大部分人就没办法认识到这点，只能不断让这类悲剧反复发生且学不到任何教训,9,神作,2026-3-28 13:01,yangwenlich,1015,机动战士高达0080 口袋里的战争,30,8.6
虐死我得了,9,神作,2026-3-25 13:24,这货不是小林,1015,机动战士高达0080 口袋里的战争,30,8.6
孩童们的天真有时候近似残酷，叛逆期萌生的「战争崇拜」本质上也是一种为彰显主体性而对客体的「破坏」。但大部分孩童隔着玻璃凝视战争的花火，战争是他们的万花筒，只有アル真正地跳入了那个口袋中，从而才真正意识到战争的荒谬。,9,神作,2026-3-22 00:38,你康康,1015,机动战士高达0080 口袋里的战争,30,8.6
最后，少年怀揣着英雄的梦想，发起了唐吉坷德式的进攻。战后的导演们用他们置身事外的视角，背过身去感受与前辈们不同的世界，用自己的视角讲述着战争的本质。如同“第三新人”与前两批战后派一样。不同的是，经历过战争的人因为亲身体验战争的创伤，作品总是带着自己的感受，这种实感与整体的宏大叙事（国家）总是矛盾的。这种实感被部分人错误的解读，《萤火虫之墓》变成了加害者的开拓，而石川达三却成了揭露罪行的英雄,8,力荐,2026-3-18 22:33,PunkSeo,1015,机动战士高达0080 口袋里的战争,30,8.6
如果没有战争，也许阿尔弗雷德还是会对弹壳兴奋，也许巴尼能和克里斯提娜相伴终生，但这样又有什么不好呢,8,力荐,2026-3-16 18:08,ハサミ,1015,机动战士高达0080 口袋里的战争,30,8.6
战争从来都不只是军人的事……,8,力荐,2026-3-11 14:35,嘎哦,1015,机动战士高达0080 口袋里的战争,30,8.6
因为我之前在一些混剪里被剧透了，所以对“巴尼，已经不用战斗了”没什么感触。前期一直纠结于巴尼吉翁的身份，虽然联邦也不是啥好人但是小孩猛帮fxs我看着有点纠结情感带入不进去。结果结尾一句“阿尔不要在哭了，战争马上就要开始了”直接震撼到我了，反战神作无需多言,9,神作,2026-3-11 11:54,scp观测员,1015,机动战士高达0080 口袋里的战争,30,8.6
