content,rate,rate_label,time,user_name,subject_id,anime_title,anime_rank,anime_score
我太吃大家庭这套了，能感受到765大家的羁绊，一起携手同行，非常感动，神回很多最喜欢ep8梓姐和真哥回,9,神作,1d 19h ago,Masahiro,11577,偶像大师,86,8.3
闪耀之物,9,神作,1d 19h ago,Rei,11577,偶像大师,86,8.3
看完不得不感叹锦织的纯粹。没有多少职场的黑暗，没有队内间的人气差异，只是单纯的将笔墨放在765这个充满友谊和梦想的大家庭，竭尽全力刻画里面的每一个人。主题更是始终围绕着第一集就早已铺垫的何为偶像展开，这种自始至终的统一可以说是非常带感了。套路倒是早在u149就已经见过一次，不乏有如梓的婚纱回打戏文戏都相当出彩的单元回。非常开心,9,神作,2d  ago,Serena,11577,偶像大师,86,8.3
偶像宅男（不包括现实偶像）的原点，15年后看来，无论是画风人设还是剧情节奏都有点平庸。,7,推荐,2d 4h ago,瑞久美,11577,偶像大师,86,8.3
ep8真神了，好喜欢,8,力荐,2026-4-10 12:06,七月初七,11577,偶像大师,86,8.3
我一直是Miki推啊,0,未评分,2026-4-9 03:05,高宫茄乃,11577,偶像大师,86,8.3
看偶像番还得是本家动画,9,神作,2026-4-8 13:32,BIVIXVG,11577,偶像大师,86,8.3
从零到一，一步步走向top idol的故事。演出和人设都很好。765的大家都很有个性，也很萌，看的时候很难保持嘴角向下。千早的约束，春香的迷茫与闪耀，美希的plove与kirakira，都很感动人心。765就是一大家啊（泣），不管个人的工作有多忙，那个又小又破的事务所都是大家的港湾。,8,力荐,2026-4-7 22:36,眠い魔女,11577,偶像大师,86,8.3
这份憧憬还会更长久  直到永远永远  将载着希望的微笑  传递给你吧,8,力荐,2026-4-6 21:15,可可爱ココア,11577,偶像大师,86,8.3
"神作
本来只打算看看感兴趣的企划
现在因为765事务所的大家
打算把所有偶像大师看完",10,超神作,2026-4-4 01:41,Zwei,11577,偶像大师,86,8.3
真实感拉满的企划设计和想象力爆棚的演出设计,9,神作,2026-4-2 22:38,xung,11577,偶像大师,86,8.3
闲得无事便会重温的片。不否认水回多，但神回太神。这是我家，我爱你们,9,神作,2026-4-1 21:48,绳梦,11577,偶像大师,86,8.3
（86/100）梦想的闪耀与现实的重量。在可爱的角色和快乐的日常之描绘中并未变成脱离实际单纯的kirakira，诸如弥生回、千早回对偶像之路中灰色一面的提及，演出上像第一回摄像机视角、几乎从不安排心理独白这样对“距离感”的把控，以及在大家的事业蒸蒸日上之时，关于个人与团体、羁绊与梦想之矛盾的铺陈、并于e23在春香身上的体现爆发。这些并不怎么闪耀的东西反而让那些笑容和歌声获得了超越营业和表演的说服力，并在e24、e25中迎来了一个可能远远谈不上现实、但至少让我愿意去相信的美好。我爱妳们！,8,力荐,2026-4-1 21:14,1097,11577,偶像大师,86,8.3
"一成不变的日常乘着少女们的梦想，一点点的变化了。简陋小楼里拥挤的事务所，她们的故事从这里开始。用一点一滴的笑容与泪水铸就梦想，在伙伴们的互相扶持中跨越壁垒，逐渐成长为想要成为的自己，从不知名到no.1再到only1，有过心酸，有过迷茫，但最后总是皆大欢喜。也许前路依然崎岖，但她们早已不再孤身一人，这些性格各异的女孩们建立起的羁绊会成为她们前进的力量，那名为765pro的地方依然是她们能够回去的归所。从来不需要什么黑深残，用最真挚的感情传递爱与希望，我想这才是偶像的意义
「偶像…到底是什么啊？」
是青春的憧憬，是一定要实现梦想的决心，是被作为目标的未来，是证明自我的机会，也是和大家一起编织的故事。也许这个故事并不完美，也许只是一篇童话，但我们会和她们一起欢笑一起流泪，会被舞台上闪闪发光的她们给予温暖与力量，就足够了
这片广阔蓝天下，她们的故事仍在继续",10,超神作,2026-3-29 15:18,吹唢呐的霍香蓟,11577,偶像大师,86,8.3
感觉到了第三集观感慢慢好起来了，音乐挺不错的，期待后面剧情/ep9，neta经典侦探小说元素挺有意思的/ep11，春香和如月千早的百合真好看吧/ep12，制作人和美希这个插曲怎么一股旮旯game既视感（笑）/ep17，这制作人怎么跟个galgame男主一样，各种和偶像约会啊/ep20，很出色的个人回，有种当时看京吹久美子的家庭问题的感觉，这在我看来就是番剧最大的魅力所在——对人际关系，人物过去以及心理世界的处理/ep24，分镜很出色，又是好看的单集/作为我正儿八经看的第一个二偶番，算是洗清了我对二偶番这一题材的偏见,9,神作,2026-3-26 22:14,L'innommable,11577,偶像大师,86,8.3
最近看书一直在听偶像大师的mix，歌真好听啊，加1分//和解了。本来对于中间一些篇章“明显为剧情服务而无比刻意的矛盾/突发事件，加上莫名其妙的解决过程”颇有微词；不过，最后春香那份单纯的“想和大家一起”的愿望着实打动了我，从迷失自我到找回本心、自己的信赖也得到了回应，最后看到大家一起献上的完美的live，前面那些乏善可陈的铺垫也就作罢了。,8,力荐,2026-3-25 23:52,X_Shaw,11577,偶像大师,86,8.3
"T1 8.9分
看偶像怎么能不看偶像大师本家呢（说的就是我）。始于小小的事务所，数位少女从零开始走向偶像之路。道路是曲折的，前行是困难的，各种危机窘迫接连不断，没有开挂没有降神，看到的只是日复一日的练习、反复的挣扎、不言弃的选择，在真实的艰难下一步步登上舞台。角色虽多，但每个人的个人回都在简短的篇幅展示了鲜活的人设、背后不为人知的故事、内心的伤痛与成长，每个人的故事都不同，境遇不一样，心却可以相连，如同透镜一样折射出偶像不同的切面，当然更多的是闪耀的一面。手绘的live演出也是别具一格的享受。比较影响观感一面是黑井社长对765的反复打压，虽借口被洗白，称是“弄错了表达方式”，不过我是看不出来，给我滚口牙！总的看下来，真的是充满真诚的闪耀作品、在少女们的汗水、泪水和笑声中，展现的那些关于梦想、信任和归宿的故事，这才是我想看的kirakira的偶像呀！",9,神作,2026-3-18 21:52,Yushiro Yukina,11577,偶像大师,86,8.3
也许再也没有这么能让我流泪的偶像动画了……永远闪耀，永远的765！,10,超神作,2026-3-17 18:35,黑山羊,11577,偶像大师,86,8.3
仅靠开篇就能把十余名角色立住，并在后续剧情将这几名角色塑造的更加立体，角色塑造的水准相当之高,9,神作,2026-3-15 02:11,Asuna desuwa,11577,偶像大师,86,8.3
剧本非常落伍的作品，上限和下限差距无比之大，上到把整集的信息串联起来贡献出精彩的大场面，下到连最烂的套路都破绽百出，偶像运动会捧杯堪称我看过最讽刺的场面之一，不知道粉丝在感动些什么，弹幕莫名其妙的共情更加拉低了观感。,7,推荐,2026-3-13 22:00,夜守光,11577,偶像大师,86,8.3
前来参拜偶像动画最高的山！全篇充满着友谊，家庭的温暖，看着非常舒服。前面的表现还可以，给人感觉像佳作水准的日常动画，还算好看。中后期其他人的捣乱使作品整体风格略有转变，从你好我好的过家家出现了一小点的缠斗，可使人略有不适但起到了铺垫的作用。最后千早篇和春香篇非常的厉害，千早篇仅用短短一集就能讲出一个较为完整的引人入胜的故事。春香篇则用更加出色的演出手法和更加有余的篇幅，讲述了春香自己，也道出了名为765的大家庭。如此催人泪下的故事，不单单让我们看到了优秀的剧本和强大的演出，也让我们看到了厚积薄发的力量，是20多集的情感铺垫汇聚迸发，才能让我们看到羁绊渐淡后痛心不已，才能使我们目睹春香回归后百感交集，她们可是我们看着成长的偶像啊。动人的故事可遇而不可求，所以我如此希望的能够记得那些感人至深的瞬间。多年以后，我们还能拾得起那年我们曾使我们热泪盈眶的片段吗,8,力荐,2026-3-13 14:11,匿铭,11577,偶像大师,86,8.3
偶像动画天花板，群像做的太好了，都好可爱,10,超神作,2026-3-11 19:07,焰,11577,偶像大师,86,8.3
偶像界最高的山,10,超神作,2026-3-8 19:03,梦里呢喃,11577,偶像大师,86,8.3
