content,ctime,like,reply_count,user_name,user_level,is_sub_reply,oid,episode,episode_title,anime_title,clean_content,segmented
"14话长月的实况解说（摘选）：

1、奥托作为行商人是有学过护身术的，486只跟父亲学过职业摔跤技。

2、486不找他人帮忙，除了因为在多娜和罗兹瓦尔身上吃了很大苦头外，蕾姆的事也有很大影响。拜托帮忙的结果导致蕾姆沉睡，所以本能就忌讳拜托谁了。

3、伴随486心情变化的日出，以及这里的插入歌！！
　　【STRAIGHT BET】同时也是这话的标题，本来就是第一季的插入歌。（小说里也用了）
　　因为觉得正应该放在这里！实际也放了所以大满足！

4、486能有如此大的变化以及这宣言，对罗兹瓦尔来说也是预料之外。
　　他本以为486会就此消沉、磨耗内心、最后用【死亡回归】选择救最少一方的。

5、实际486也压根没想过拉姆会变为敌人，这也许归因于姐姐大人的品德吧。

6、说明着最初4人的琉兹，实际上是【阿尔玛】、【毕尔玛】、【希玛】、【德尔玛】4人轮换行动的。言行举止基本上是作为同一人的，但还是会有细节上的记忆差异和会话的不一致。
　　但不明详情的集落里的人只会觉得她犯痴呆了。

7、对486来说，除了和罗兹瓦尔的对决以外，作为【圣域】的问题挡在面前的加菲尔也将成为不得不突破的敌人。
　　和琉兹交谈、各种询问时，486就在想自己的立场该怎么办。

8、用被子盖住头坐在地上的emt就像个小孩子。
　　实际上也是有个孩子躲着的感觉。

9、冰封中的emt是被帕克唤醒的，之后和帕克度过的时间里发生的事就是OVA《冰结之绊》的故事了。

10、emt无法回忆起沉睡前在大森林里度过的岁月。蕾姆被大家忘记也是，长月觉得，失去记忆的话，说到底就没有了【回忆起】的选项。
　　因此，注意到消失的选项就会动摇。",2021-01-06 23:00:33,42463,390,零の幻影,6,0,203538276,14,STRAIGHT BET,Re：从零开始的异世界生活 第二季 后半,"14

1486

2486

3486
STRAIGHT BET


4486
486

5486

644


7486
486

8emt


9emtOVA

10emt",14 1486 2486 3486 STRAIGHT BET 4486 486 5486 644 7486 486 8emt 9emtOVA 10emt
"11、帕克仅仅是无法从结晶石里出来。虽说起来的条件是emt有危险，但从486光是那样做就被非常动真格地冻了起来来看，父爱也是很认真（很深）。

12、帕克不在后emt会怎样之后还会稍作说明。
　　现在姑且先认为，帕克不在后不知什么原因emt心里发生了变化，就行了。

13、emt梦见从未见过的人物。
　　这虽是帕克不在了的影响，但究竟是怎么回事，下回以后会说明。

14、又没有OPED！？
　　对不起，谢谢！

15、从奥托开始，又在奥托结束。

（完，下面是个人补充）",2021-01-06 23:03:43,8673,0,零の幻影,6,1,203538276,14,STRAIGHT BET,Re：从零开始的异世界生活 第二季 后半,"11emt486

12emt
emt

13emt


14OPED


15",11emt486 12emt emt 13emt 14OPED 15
"回复 @零の幻影 :个人补充-1：

1、486之前不找奥托帮忙一是因为3周目奥托的死，二是怕他不相信。
　　这里告诉奥托的过程中没提茶会和死归的事，由于这些关键部分是空白，486自己也知道解释漏洞百出，但奥托却还是信了。
　　说完后本来还有一段对话，动画直接总结为奥托有生以来第一次无视胜算了。

2、罗兹瓦尔之所以接受赌约，一是本来就对遵照书中记载创造结果会怎样有兴趣，即使在已经与记载出现偏差的世界，也要让事态的发展和书的内容一致。
　　二是正如奥托说的，罗兹瓦尔没什么输过的经验，他既有头脑又有胆量、很擅长玩赌局，是真的不认为486能赢。

3、然后小说里其实还有一段对话，关于万一486输了、却在下轮反悔食言、不对罗兹瓦尔言听计从怎么办。
　　对此486反问：你觉得我会么，会的话谈话就到此为止了。结果罗兹瓦尔选择继续。
　　但别看这样，他其实还是在暗中防了486一手、做了某件事了。
　　小说web版是当面做的，文库版改成了暗中、后面再讲明。
　　动画是基于文库的，所以我这里也先不剧透。

4、【圣域】下雪和宅邸袭击都在3天后——由于现在已是来圣域的第2天，3天后仍是轮回的最后期限第5天。

5、划重点：
（1）拉姆提示：emt自己没察觉到栽跟头的原因，只要不先弄清原因，就会重蹈覆辙。

（2）至今为止486第一次告诉拉姆书的记载有了偏差、罗兹瓦尔自由了。
　　这句话对拉姆会有何影响，请拭目以待。

6、罗兹瓦尔管理圣域也是遵守书籍记述的一环，一切都是为了迎来等待之人，琉兹认为就是486。
　　——还是那句话，会有那人来是书告诉罗兹瓦尔的，书又是多娜给的，所以这也同样表明，这个局是多娜在很久以前就布下了。

7、之所以问琉兹名字，正是第10话被琉兹・毕尔玛拜托的第二天再问一遍。
　　而这是至今为止第一次在第2天来设施见琉兹，所以才遇到了琉兹・阿尔玛。",2021-01-06 23:05:13,5344,0,零の幻影,6,1,203538276,14,STRAIGHT BET,Re：从零开始的异世界生活 第二季 后半,"1

14863
486


2
486

3486
486
486
web


43235

5
1emt

2486


6486


710
2",1 14863 486 2 486 3486 486 486 web 43235 5 1emt 2486 6486 710 2
"回复 @零の幻影 :个人补充-2：

8、至此，琉兹、芙蕾、加菲尔这条线就全串起来了：

（1）10年前，加菲尔挑战试炼（圣域居民光挑战是可以的，但挑战了也无法解除结界——第5话10分29秒），期间看见了和母亲离别时的事，之后开始害怕外面的世界。
　　虽然挑战失败，却成了强欲使徒。（说明也跟多娜有过接触）

（2）琉兹・希玛进墓把加菲尔带回。进墓本身违反了和多娜的誓约，所以被解除了管理圣域的岗位。
　　琉兹从4人轮班变为了3人。
　　希玛从此一个人住，只和加菲尔有见面。只有希玛知道加菲尔对试炼的感想。
　　加菲尔也很听希玛的话，视她不同于另3个琉兹，但重要性又等同于另3个琉兹。

（3）之后芙蕾离开圣域（第10话没塞下的加回来了：去为大家创造外面的容身之所，但加菲尔不知道），再也没回，让加菲尔更憎恨外界。
　　加菲尔想追出去但又不能抛下琉兹（注意这里会被结界阻拦的只提到了琉兹），自己又无法解放圣域。

　　与此同时也埋下了新伏笔——既然希玛进过墓，她会有经历过试炼吗？有的话看见了怎样的过去、对希玛又造成了怎样的影响？

9、emt明显从昨晚起就一直没睡好，这说明之前的轮回里也彻夜未眠过，试炼失败也有这个原因。

10、被冰封在森林里，指的是艾利欧尔大森林的永久冻土，小说里486对这个词是有印象的，因为王选时罗兹瓦尔和帕克曾演过一场戏威胁在场诋毁emt的贵族，期间emt就表明了自己的身世和帕克大精灵的身份、提到了大森林。动画第一季没做。

11、根据emt的发言可知：emt实际年龄114岁，外表年龄18岁，精神年龄14岁。
　　——但要注意的是，实际年龄只是建立在7+100+7的假设之上的。

　　其中，醒来后的7年（根据《冰结之绊》原文信息，其实是7年半以上）是完全没有问题的，帕克、罗兹瓦尔等人都能作证。
　　冰封的100年也多半没问题，也有某些人的发言作证，涉及剧透、先不说是谁。

　　但冰封前的7年就不一定了——冰封前在大森林里是6、7岁，未必就等于在世上出生了7年。
　　有2个角度可以埋坑：（1）时间流速（2）记忆
　　这里就不展开了，总之还是那句话，Re0里的信息不是谁说是就一定是的，需要多方验证才能实锤。",2021-01-06 23:06:18,5332,0,零の幻影,6,1,203538276,14,STRAIGHT BET,Re：从零开始的异世界生活 第二季 后半,"2

8

11051029


2
43

33

310




9emt

10486emtemt

11emtemt1141814
71007

77
100

7677
212
Re0",2 8 11051029 2 43 33 310 9emt 10486emtemt 11emtemt1141814 71007 77 100 7677 212 Re0
"回复 @零の幻影 :个人补充-3：

12、这段对话闪回了很多OVA2《冰结之绊》的画面，罗兹瓦尔邀请emt参加王选则是新画面。
　　罗兹瓦尔认为emt当上国王或许就能融化冰封，理由是能取得龙血。龙血在世人的认知中有非常万能的效果，比如让受伤的土地复苏。

13、根据emt的发言，486认为她的记忆有缺损，试炼中看见的不是完整的故乡被冰封的记忆，这正是拉姆提示的没察觉到的栽跟头的原因，就好比486如果无法带回死归的记忆，那就只能一直死了。
　　另一方面，486无法保证这不是多娜设计的陷阱，即，多娜早就知道这点（本来试炼就是基于记忆所以她真的肯定知道）所以一开始就注定了emt是通不过的。
　　但是，486又清楚多娜的恶劣性格里带着美学，她不会设计无法攻克的难关，所以肯定还是有办法。

14、486被帕克夺走过3次性命，每次都是emt死后，所以486想到，如果现在去掐emt脖子使她有生命危险，帕克会不会出来呢？结果真出来了。
　　这招之所以能行，我个人觉得有2个原因：
（1）本来帕克就想出来，本来就是白天应该能出来，只不过因为某个多出来的原因才出不来（是什么后面会说）。
（2）正因为掐emt的是486，换别人可能就不行了。

15、【只要我不在了，记忆的盖子就会打开了】是否意味着契约内容就是和记忆有关呢？
　　并不一定——我们仍未知道那天帕克和emt契约的具体内容。
　　已知emt每天的打扮都由帕克决定是其中之一，那就意味着可能是还有封印记忆、也可能没有。
　　没有的话帕克又为什么会说记忆盖子会打开呢？这个跟emt的mana有关，后面再说。",2021-01-06 23:06:58,2858,0,零の幻影,6,1,203538276,14,STRAIGHT BET,Re：从零开始的异世界生活 第二季 后半,"3

12OVA2emt
emt

13emt486486
486emt
486

144863emt486emt
2
1
2emt486

15
emt
emt
emtmana",3 12OVA2emt emt 13emt486486 486emt 486 144863emt486emt 2 1 2emt486 15 emt emt emtmana
"回复 @零の幻影 :个人补充-4：

16、加菲尔和希玛的对话终于解开了加菲尔说486有瘴气的真相——是希玛告诉加菲尔的，加菲尔自己闻不到。
　　那么希玛为什么能闻到呢？这是又一个伏笔了。原因还是跟进过墓有关。

17、这段雪中的梦境其实仍不是emt真正的记忆，只是开始取回记忆了的征兆。

18、随着emt和希玛同时失踪，圣域篇的决战在本轮第3天的早晨拉开了序幕——你没看错，接下去的11话（至少也有10话吧）都属于决战的内容、全程高能。

19、对加菲尔来说，希玛的存在是比复制体还重要的圣域的秘密，所以不能叫人帮忙一起找。
　　让希玛和其他3个琉兹见面也很残酷，所以也不能拜托琉兹。
　　那就只能一个人和复制体找了。

20、之所以来到设施其实是根据圣域之眼——复制体们的报告，复制体在其他监视区域没发现希玛，而设施周围又有非常大的监视盲区，所以反推得知希玛可能来了设施。
　　原本加菲尔几个月或一年才会来设施一次，为了回收新诞生的复制体。

（完）",2021-01-06 23:07:16,2792,0,零の幻影,6,1,203538276,14,STRAIGHT BET,Re：从零开始的异世界生活 第二季 后半,"4

16486


17emt

18emt31110

19
3


20",4 16486 17emt 18emt31110 19 3 20
艾米莉亚说过，希望菜月昴支持她。所以为此，菜月昴来到了这里。“——艾米莉亚。你在试炼里看到了什么，愿意告诉我吗？”“——っ”切断对平静温和的气氛的依依不舍，对于切入主题的菜月昴，艾米莉亚屏住了呼吸。兰紫色的眼睛里悲痛的颜色扩散开来。在她被悲伤冲走前，菜月昴继续说道。“试炼会让人看到过去，这是琉兹桑们那打听知道的。对于挑战试炼的人而言是最难受的过去……你在痛苦着的理由是因为这过去吧。”通过用从别人那听到的说法，菜月昴隐藏了自己挑战过试炼的经验的事。已经失去资格的现在，如果说出和艾姬多娜的邂逅的话只会招来混乱。而且现在，为了艾米莉亚想要把自己的感情全都倾诉出来。“你说你希望我支持你，我真的很高兴。所以，我想成为你的量……不是变得自以为是，而是想好好的帮助你。所以，我想知道你的烦恼。”“菜月昴……”“说出来就会轻松的，我不会说这种安慰的话。但是，如果说出来的话就能一起烦恼。虽然不知道能不能起到什么作用，但是，可以给我和你对抗相同的敌人的资格吗？”代替艾米莉亚，与降临在艾米莉亚身上的苦难战斗的资格已经失去了。所以菜月昴希望能获得在艾米莉亚疲惫的时候，被她依靠的资格。“————”不知所措一言不发的艾米莉亚。菜月昴静静的等待着他的回答。艾米莉亚晃动不定的眼睛说明了她内心的激烈纠葛。困惑和犹豫，罪恶感和自我厌恶，各种各样的困恼在艾米莉亚内心翻滚乱撞着。但是，最终艾米莉亚闭起眼，“菜月昴……菜月昴，对我的事，会相信……”本该继续下去的话没有从艾米莉亚的口中说出来。怀疑真挚的向自己诉说之人的信赖，她的高洁不允许自己有如此卑鄙的想法。曾经菜月昴所无法忍耐住，向艾米莉亚发泄自己的自以为是的行为，不能允许自己这样的卑鄙行为。（应该就是形容在王都里菜月昴决斗gg了后和艾米莉亚吵的那种行为）“我……我看到的过去，我想，大概是，我沉睡前的记忆。”张开眼，艾米莉亚一点一点的开始说起来。,2021-01-06 23:07:33,566,0,实厕所吧吧务之父,5,1,203538276,14,STRAIGHT BET,Re：从零开始的异世界生活 第二季 后半,“”“”“”“”“”“”“”“”gg“”,“ ” “ ” “ ” “ ” “ ” “ ” “ ” “ ” “ ”
"事件a：肠姐和梅丽屠宅邸
事件b：多兔屠圣域
友方单位：奥托 拉姆 加菲尔姐姐 佩特拉
注：
1.事件a和b会在第五天同时触发。且玩家只能出现在a或b发生地的其中一个。
2.如果第五天之前玩家到达宅邸，事件a和b同时触发。且玩家只能出现在a或b发生地的其中一个。
3.碧翠子不打算逃走，因此击败肠姐和梅丽是解决事件a唯一选项。
4.中立单位加菲尔有好感度系统，50以下会对玩家警惕，10以下会对玩家监禁，0的时候会击杀玩家及玩家周围包括npc内所有友方单位，加菲尔起始好感度为11。
5.所有友方单位战力集中也无法击杀肠姐
6.所有友方单位战力集中也无法击杀梅丽
7.所有友方单位战力集中也无法击杀多兔
8.中立单位骡子在达到特定条件时会触发随机事件1号结束游戏。
9.嫉妒魔女会在达到特定条件时会触发随机事件2号结束游戏。
10.任何友方单位或npc死亡都会导致游戏结束。

游戏要笑着玩。",2021-01-06 23:30:40,15188,208,高大葱,6,0,203538276,14,STRAIGHT BET,Re：从零开始的异世界生活 第二季 后半,"a
b
   

1abab
2abab
3a
450100npc11
5
6
7
81
92
10npc",a b 1abab 2abab 3a 450100npc11 5 6 7 81 92 10npc
回复 @13810085606_bili :如果是纯动画党 已经很厉害了 说的没毛病【OK-圣诞】,2021-01-07 00:32:13,194,0,米可-扎卡利亚斯,6,1,203538276,14,STRAIGHT BET,Re：从零开始的异世界生活 第二季 后半,13810085606bili   OK,13810085606bili
486笑了一会儿突然惊叫道:w**b，当时就把键盘砸了,2021-01-07 00:41:18,145,0,沧海星汉,6,1,203538276,14,STRAIGHT BET,Re：从零开始的异世界生活 第二季 后半,486wb,486wb
